basin_id,sum(msi_paras),sum(msti_paras),sum(wsi_paras),sum(wsti_paras)
02JB013,0.607991,1.700265,0.594218,1.862573
04DA001,0.583492,1.715953,0.609681,1.838304
04GA002,0.589543,1.714968,0.622742,1.802652
02355662,0.700269,1.567400,0.816314,1.396924
06620000,0.535879,1.806725,0.518705,2.067004
02167000,0.686191,1.585268,0.817295,1.408077
02412000,0.688885,1.572109,0.811853,1.409723
07FB002,0.599534,1.775133,0.535720,2.032625
08034500,0.639597,1.616428,0.817137,1.393996
08069000,0.637138,1.616921,0.811458,1.374700
07144780,0.597312,1.673878,0.820642,1.409127
03282120,0.695852,1.572458,0.804537,1.441757
05AH050,0.585241,1.750509,0.740298,1.574795
08068090,0.646961,1.609613,0.809051,1.374528
04276500,0.630978,1.701281,0.643654,1.800897
01604500,0.665693,1.615462,0.746733,1.561664
09118450,0.511492,1.820279,0.503479,2.061801
07GD001,0.600769,1.744028,0.590977,1.872439
13213100,0.585621,1.759383,0.508979,2.023863
08MG005,0.523026,1.869294,0.522052,2.120605
08041780,0.683547,1.581982,0.813198,1.394950
06469400,0.579152,1.747828,0.765252,1.507757
01540500,0.664709,1.659135,0.671128,1.715095
06442900,0.591226,1.712492,0.774597,1.484828
02051500,0.676291,1.590623,0.807117,1.417670
06696000,0.551326,1.806506,0.601481,1.863923
01518700,0.637361,1.688473,0.677662,1.704187
07237500,0.616905,1.681412,0.839220,1.404756
05LD001,0.566532,1.761728,0.681668,1.667644
06438000,0.632232,1.667216,0.805404,1.450404
02482550,0.676395,1.587477,0.815712,1.397655
04097500,0.657903,1.639413,0.754390,1.543118
03PB002,0.557977,1.743010,0.529193,2.015255
02349500,0.691230,1.577543,0.816121,1.400290
05385000,0.621207,1.673316,0.755924,1.526814
03272000,0.663470,1.618740,0.795132,1.465059
09251100,0.551430,1.780375,0.511777,2.029504
07062500,0.665496,1.601398,0.801437,1.419895
03348130,0.661748,1.622109,0.793476,1.462546
06354000,0.599884,1.716842,0.798702,1.466663
05372995,0.611824,1.678813,0.772334,1.494144
06908000,0.648538,1.617551,0.807594,1.406747
05PB018,0.600696,1.704905,0.636613,1.774692
08268700,0.564982,1.786222,0.531550,1.965396
05387440,0.612710,1.681790,0.758011,1.523709
07052250,0.651826,1.613427,0.803293,1.414634
03599240,0.690397,1.573139,0.804339,1.407983
10129500,0.522473,1.831605,0.506829,2.083967
02479560,0.681518,1.574404,0.810003,1.383561
12045500,0.522004,2.000984,0.620237,2.007866
01451000,0.641288,1.683174,0.683390,1.682541
07052345,0.642527,1.620318,0.803596,1.411876
10311400,0.487979,1.856388,0.620285,1.780979
13175100,0.493894,1.861176,0.482029,2.065361
13200000,0.494829,1.855624,0.514520,2.098726
06012500,0.518901,1.820284,0.526946,2.054425
01131500,0.616904,1.687476,0.588374,1.878825
14232500,0.521183,2.021996,0.605847,2.038178
11532500,0.562815,1.687388,0.775758,1.448720
08MA001,0.536073,1.823549,0.485942,2.122736
12200500,0.527631,1.959246,0.601754,2.057315
03020500,0.649511,1.664579,0.676348,1.701374
11502500,0.540437,1.887648,0.519791,2.111752
07104000,0.605666,1.710840,0.791635,1.473244
03094000,0.675688,1.620832,0.763808,1.523077
02075500,0.679179,1.590130,0.808492,1.423058
05422000,0.641813,1.647364,0.751618,1.552778
04262500,0.641356,1.687187,0.605772,1.866765
05399500,0.613562,1.689528,0.743052,1.567296
02365500,0.681257,1.578841,0.814619,1.388098
13296500,0.434976,1.888222,0.507070,2.043021
01543500,0.639252,1.682192,0.664915,1.739900
02226500,0.670305,1.588134,0.823871,1.387785
03379500,0.670152,1.597195,0.802245,1.429463
11012000,0.454845,1.788230,0.786484,1.404825
05381000,0.615434,1.684797,0.726872,1.592066
06635000,0.573976,1.784714,0.573845,1.895737
14123500,0.506406,1.923218,0.586025,2.029067
05CA012,0.602429,1.735745,0.732713,1.594792
05476000,0.606220,1.694639,0.771463,1.495936
03164000,0.668352,1.608758,0.769837,1.482986
07049000,0.645795,1.610933,0.812408,1.400461
03374000,0.687125,1.586426,0.801889,1.445638
09363500,0.517947,1.809738,0.530658,2.055826
13056500,0.533809,1.796072,0.521375,2.034042
11278400,0.437683,2.079641,0.585388,2.039202
05587000,0.659541,1.615098,0.800089,1.439677
08LB064,0.563907,1.768364,0.508053,2.106481
09171100,0.575123,1.766119,0.558518,1.932771
11530000,0.505354,1.815644,0.679242,1.697343
05527500,0.670718,1.614362,0.780469,1.490339
12149000,0.612549,1.739036,0.672230,1.749338
01608000,0.664326,1.623057,0.721027,1.586343
01471000,0.647608,1.651065,0.740377,1.561335
01053500,0.604299,1.708022,0.584506,1.881258
04136000,0.632859,1.682499,0.653169,1.746012
03282000,0.694932,1.572765,0.804671,1.440648
06287000,0.601513,1.738887,0.652602,1.703921
07058000,0.650748,1.616484,0.804957,1.421038
07094500,0.552574,1.796864,0.509399,2.063362
04116000,0.663443,1.637237,0.758021,1.540490
03261500,0.667899,1.620871,0.789098,1.465686
03325000,0.671785,1.613693,0.793578,1.455835
06918065,0.641827,1.618533,0.813695,1.398345
02037500,0.684774,1.595230,0.784343,1.463972
05585830,0.644812,1.628125,0.808224,1.424584
10350400,0.483311,1.922113,0.585946,1.931955
02115360,0.683877,1.587611,0.801964,1.427288
02236125,0.709685,1.550951,0.831641,1.371064
02423496,0.672653,1.586286,0.812981,1.394097
06928430,0.660046,1.605992,0.803609,1.425084
05570910,0.647681,1.635242,0.785112,1.485565
07DA008,0.585346,1.746635,0.681966,1.689388
02479310,0.695543,1.565902,0.819712,1.396546
06701900,0.561095,1.788807,0.600158,1.880853
03142000,0.676089,1.598663,0.792226,1.459640
05056000,0.586591,1.744840,0.756182,1.522200
01200000,0.642563,1.673053,0.701732,1.652301
10310407,0.476534,1.892153,0.602520,1.864774
01AL002,0.612757,1.700897,0.584423,1.945693
04073500,0.635363,1.671416,0.735455,1.580227
07064533,0.658064,1.608468,0.802946,1.424280
07324200,0.582966,1.695491,0.828411,1.398315
11367800,0.476285,1.952377,0.668106,1.794358
06024450,0.508921,1.838597,0.517818,2.083802
08HA001,0.623318,1.675182,0.714156,1.572092
06928000,0.660620,1.606934,0.805448,1.420874
02163001,0.682881,1.582975,0.812971,1.410624
04114500,0.647462,1.647454,0.775634,1.508467
08084800,0.557568,1.720046,0.828004,1.388903
04235600,0.671801,1.639195,0.743155,1.575020
02369600,0.685875,1.569779,0.814787,1.374872
11186001,0.390012,2.032123,0.509298,2.158994
09180500,0.575066,1.758493,0.508744,2.046000
08041700,0.658074,1.596125,0.806321,1.365701
09470000,0.600004,1.699297,0.833114,1.408454
14197900,0.614208,1.647790,0.736897,1.528369
05331580,0.630482,1.666799,0.748691,1.559913
07178000,0.628207,1.625694,0.817035,1.398700
14046000,0.559162,1.838620,0.535873,2.064884
07211500,0.633053,1.685083,0.761440,1.546305
02126000,0.675664,1.589062,0.821027,1.405958
12324200,0.586487,1.761100,0.593044,1.888139
02483000,0.669509,1.590044,0.815694,1.400623
02054510,0.660453,1.620409,0.779217,1.470779
02223248,0.691332,1.575394,0.818308,1.409220
06066500,0.589039,1.766706,0.537501,2.006580
04GB004,0.591716,1.709188,0.613499,1.830195
02213000,0.688069,1.579421,0.817581,1.409023
14316700,0.563141,1.779377,0.668987,1.764429
03112000,0.667834,1.624030,0.751756,1.537806
06102050,0.621321,1.690936,0.771103,1.504526
07108900,0.612350,1.703203,0.814996,1.445015
05325000,0.625320,1.669051,0.763996,1.524764
05DC011,0.577340,1.779675,0.533607,1.999237
05465500,0.646123,1.635645,0.769089,1.523260
01BQ001,0.605187,1.710813,0.562261,1.947106
11289660,0.478519,1.926532,0.650260,1.798018
06090800,0.611902,1.749144,0.558783,1.950477
06889000,0.658660,1.629294,0.829168,1.438013
08KH010,0.567340,1.773413,0.501693,2.127433
05094000,0.586547,1.709661,0.774033,1.488248
02488500,0.691902,1.572416,0.816560,1.401328
04200500,0.673657,1.618636,0.779489,1.487547
04133501,0.640237,1.672044,0.667404,1.726015
12372000,0.529028,1.793132,0.531179,2.079909
07FD011,0.561412,1.766111,0.589190,1.846886
13141500,0.466029,1.853462,0.514723,1.983868
07346000,0.636947,1.619383,0.816793,1.394850
06464100,0.594656,1.693542,0.830104,1.414581
03014500,0.653036,1.666374,0.681664,1.688342
07DA001,0.609780,1.708743,0.602061,1.819541
04148500,0.651582,1.654048,0.748706,1.562091
09147500,0.539404,1.810379,0.510328,2.092096
02PG022,0.602382,1.702121,0.567580,1.916293
06814500,0.621486,1.652644,0.818342,1.435742
03380500,0.665752,1.601988,0.801661,1.423844
04180500,0.651627,1.648666,0.762710,1.531434
04113000,0.660684,1.634411,0.773948,1.509683
06730200,0.604298,1.751147,0.646901,1.772352
06445700,0.614501,1.680365,0.830571,1.418187
04227500,0.654370,1.662564,0.697627,1.674295
09481740,0.532688,1.758989,0.843742,1.390982
07018100,0.677444,1.589505,0.793106,1.430620
01622000,0.662481,1.624029,0.759099,1.516724
02OG026,0.630570,1.679015,0.611750,1.853337
12017000,0.656520,1.585436,0.768340,1.424295
14144800,0.528755,1.909320,0.609814,2.005770
02317620,0.686522,1.573713,0.821445,1.390195
12031000,0.646171,1.596553,0.771577,1.430136
02089500,0.691308,1.571794,0.817565,1.402639
06436000,0.626139,1.679940,0.795536,1.470204
03065000,0.659414,1.654939,0.687638,1.691386
02PK005,0.620944,1.678545,0.584540,1.880030
02321975,0.674526,1.579559,0.827729,1.379145
03566000,0.694636,1.569866,0.802770,1.429448
11444500,0.474287,1.907419,0.654786,1.775414
05582000,0.662316,1.621954,0.788218,1.467801
05483600,0.615538,1.675866,0.795482,1.458511
09149500,0.575139,1.770518,0.571323,1.932715
06423500,0.635143,1.657984,0.823263,1.431732
14369500,0.534084,1.759144,0.711815,1.589944
02439400,0.672181,1.591921,0.811483,1.402994
05483450,0.615523,1.675891,0.795489,1.458505
10130500,0.529985,1.820917,0.509609,2.079664
11446500,0.504266,1.725894,0.743110,1.499006
09468500,0.555225,1.733278,0.821592,1.409390
03205470,0.677311,1.599054,0.793459,1.465375
04024000,0.607204,1.684267,0.718565,1.603384
05481300,0.622983,1.664837,0.769228,1.508807
03097550,0.677344,1.618618,0.762403,1.521960
05498000,0.643706,1.631410,0.807593,1.435750
10315500,0.485305,1.885420,0.507765,2.049585
03272100,0.675370,1.609101,0.794323,1.467547
06610000,0.669991,1.635364,0.740798,1.563866
03584020,0.679772,1.581598,0.798913,1.417680
14152000,0.562044,1.802240,0.656154,1.805418
05463500,0.616414,1.662464,0.785161,1.481128
03597860,0.686183,1.574888,0.804821,1.409087
05TE002,0.561807,1.766980,0.608354,1.826137
13185000,0.448758,1.899871,0.527732,2.068244
03129000,0.682328,1.608644,0.783117,1.487767
02PJ030,0.616745,1.693157,0.580027,1.897368
03232000,0.670860,1.607204,0.794564,1.461313
10309000,0.464433,1.926997,0.591064,1.922657
02071000,0.676373,1.589501,0.807430,1.422955
01116500,0.644657,1.646864,0.754717,1.525193
14189000,0.581791,1.746531,0.688547,1.690405
13331450,0.515158,1.853316,0.531089,2.108036
06038800,0.493880,1.830863,0.529184,2.047687
12353000,0.557325,1.794240,0.510715,2.064109
02395000,0.687780,1.580216,0.814531,1.409419
10261100,0.434213,1.810555,0.751802,1.448164
05369000,0.617825,1.671551,0.727788,1.580838
10132000,0.537052,1.811927,0.516579,2.057029
05315000,0.592648,1.712305,0.762982,1.507759
03061000,0.681110,1.596161,0.770187,1.523335
06904500,0.642120,1.633919,0.799586,1.446227
05471200,0.619043,1.662667,0.792110,1.463755
06876070,0.616116,1.679172,0.819675,1.444820
02153551,0.685579,1.582336,0.810485,1.410615
09364500,0.541612,1.803082,0.527905,2.047582
02YR003,0.607667,1.737473,0.578387,1.977462
05517000,0.667655,1.621340,0.778545,1.488111
09514100,0.608920,1.691089,0.837843,1.400835
14111400,0.496745,1.945943,0.541210,2.125017
12414900,0.545231,1.814707,0.543193,2.115462
07260500,0.654540,1.602105,0.805815,1.406515
01BG005,0.580540,1.721371,0.553060,1.958470
07097000,0.581627,1.777939,0.567964,1.924518
02233500,0.681416,1.575710,0.831286,1.373704
05066500,0.578302,1.730187,0.755853,1.525386
13081500,0.555053,1.785182,0.504811,2.060996
12392000,0.555562,1.786621,0.517142,2.084851
06025250,0.527271,1.814147,0.529008,2.073663
06710247,0.587271,1.762867,0.615817,1.834632
11477000,0.514386,1.706676,0.765729,1.444046
02353265,0.673068,1.585840,0.810324,1.392699
05594000,0.654311,1.617917,0.810213,1.430812
03503000,0.679490,1.585710,0.778458,1.439876
01BJ003,0.594719,1.713560,0.565082,1.934338
08JE001,0.595041,1.776994,0.504551,2.103421
04137005,0.634777,1.679090,0.653091,1.744453
09512800,0.527161,1.765366,0.816839,1.411770
08070000,0.644466,1.611313,0.811136,1.372901
02OE032,0.621678,1.701543,0.575469,1.925430
06336000,0.625652,1.684334,0.809354,1.449696
07324400,0.585000,1.693009,0.827968,1.397845
06447230,0.608743,1.687117,0.821871,1.428199
09083800,0.515919,1.809016,0.532483,2.055353
06721000,0.612872,1.728522,0.676163,1.696528
02041650,0.669762,1.602660,0.813291,1.421137
07024500,0.658297,1.601186,0.808618,1.408744
02011800,0.660657,1.630596,0.741105,1.570737
01608500,0.680690,1.605983,0.722429,1.595850
06306300,0.595641,1.728551,0.693237,1.662741
01512500,0.652366,1.676858,0.644302,1.787880
01177000,0.632235,1.699109,0.673691,1.733893
05518000,0.668613,1.620528,0.775970,1.491500
03284500,0.702922,1.567185,0.804742,1.439615
03MB002,0.530538,1.728122,0.525712,1.953445
02070500,0.662591,1.605558,0.803407,1.423684
10339419,0.450233,2.034816,0.560500,2.091664
13342500,0.548356,1.801583,0.534333,2.107316
11070500,0.447875,1.802547,0.784773,1.398322
07338500,0.657865,1.599331,0.810730,1.401584
02312000,0.684815,1.575757,0.833428,1.374949
02062500,0.674755,1.599465,0.799410,1.432658
01568000,0.643700,1.651460,0.751393,1.550774
06FC001,0.530315,1.778842,0.558935,1.882859
06601200,0.669462,1.636408,0.741280,1.563054
12144500,0.579360,1.891991,0.635336,1.926004
06752260,0.600579,1.790347,0.595221,1.914879
05400760,0.627001,1.671869,0.690974,1.650278
02337040,0.680998,1.584787,0.816256,1.407093
02166501,0.685461,1.585714,0.816510,1.406711
07288650,0.655102,1.604188,0.808967,1.406051
13046000,0.507533,1.819413,0.529417,2.039685
02323500,0.703440,1.557351,0.825059,1.383348
05074500,0.596988,1.706966,0.756875,1.534402
06340000,0.585901,1.727989,0.785210,1.484505
11106550,0.403988,1.830465,0.784595,1.394243
05127500,0.608190,1.686450,0.691398,1.653769
02060500,0.673535,1.601333,0.798251,1.433860
13050500,0.518158,1.809923,0.529753,2.044625
05KG002,0.573886,1.747599,0.633106,1.750382
11302000,0.474638,1.874895,0.680456,1.706173
08EF001,0.570597,1.757675,0.496830,2.112928
04247000,0.651716,1.675069,0.645915,1.789336
12324590,0.568933,1.787488,0.553102,1.949085
12452800,0.453383,1.886852,0.543510,2.040706
12394000,0.516873,1.813914,0.541859,2.057291
02210500,0.684599,1.581977,0.818296,1.409174
02448000,0.673985,1.589758,0.817645,1.401588
02246025,0.679136,1.576467,0.825266,1.377622
06913500,0.627203,1.632601,0.817710,1.401429
08MG013,0.547231,1.853918,0.518566,2.152968
06326500,0.638806,1.667122,0.804478,1.457853
01471510,0.652121,1.650476,0.719073,1.601397
04275500,0.634728,1.691108,0.606975,1.873099
02160700,0.666360,1.600444,0.815504,1.403039
04121300,0.623354,1.690935,0.684457,1.696216
11522500,0.504776,1.869435,0.610542,1.887155
02226000,0.706328,1.562814,0.824909,1.403321
07356000,0.653712,1.603190,0.803704,1.403581
05365500,0.626151,1.669320,0.687104,1.640985
14312000,0.584723,1.658008,0.750862,1.491707
04292000,0.623046,1.693020,0.583773,1.884510
07AA004,0.544810,1.777282,0.508818,2.043157
06914000,0.625223,1.635399,0.813525,1.395010
03360500,0.678051,1.595101,0.798367,1.448500
01AN002,0.617115,1.715298,0.582511,1.947263
07185765,0.646845,1.615673,0.808943,1.404828
05540500,0.642913,1.641643,0.788391,1.460542
02PC009,0.615306,1.678880,0.589152,1.889146
03194700,0.670718,1.625538,0.720392,1.607114
05360500,0.619940,1.676741,0.681208,1.649202
10140100,0.510648,1.815768,0.547953,2.001856
01629500,0.668359,1.611877,0.770246,1.487728
02136000,0.680004,1.583182,0.827412,1.404415
11377100,0.533390,1.753305,0.669609,1.697580
05LL015,0.579654,1.744286,0.659942,1.708341
07260673,0.656772,1.605520,0.805854,1.408469
05594100,0.679201,1.591805,0.805524,1.433491
07326500,0.606283,1.667879,0.829411,1.397269
11114000,0.427472,1.802709,0.779410,1.404476
06477000,0.612947,1.691873,0.776537,1.495362
06073500,0.581805,1.803019,0.574150,1.938607
14211010,0.589595,1.767167,0.670814,1.754401
08KD001,0.573477,1.782528,0.504449,2.130074
05127000,0.607348,1.688265,0.689618,1.662845
06926510,0.674533,1.592582,0.816620,1.409668
05434500,0.628576,1.663050,0.736383,1.562280
08NG065,0.550368,1.763523,0.499336,2.089294
01558000,0.648438,1.667211,0.701540,1.638371
02084000,0.685809,1.578926,0.815728,1.402033
02349605,0.691996,1.576490,0.816137,1.399455
08062500,0.637458,1.624926,0.820325,1.395546
11192501,0.444505,1.899546,0.601584,1.858513
07FB006,0.596088,1.777382,0.515749,2.058323
07105530,0.603591,1.719412,0.761885,1.524855
02035000,0.683481,1.596854,0.781628,1.468345
02109500,0.678937,1.582429,0.818944,1.377514
05LE008,0.562024,1.752455,0.650376,1.706062
02304500,0.675191,1.581837,0.832280,1.373269
08FC003,0.552921,1.813057,0.502157,2.105242
08324000,0.539785,1.831602,0.555796,1.964051
03353611,0.674032,1.604439,0.792505,1.458580
03326500,0.665542,1.621060,0.795324,1.459254
13305310,0.529606,1.813200,0.533992,2.000138
07FA006,0.585516,1.773037,0.546939,1.947191
05EF004,0.569438,1.767156,0.685546,1.643780
05451210,0.613186,1.671056,0.796169,1.460106
08KE009,0.595088,1.777492,0.498442,2.114702
13258500,0.510269,1.818172,0.540182,2.035112
01531000,0.652136,1.668053,0.693405,1.670373
01AP002,0.618965,1.718256,0.585389,1.940647
08093500,0.591191,1.660452,0.813334,1.381282
02049500,0.681769,1.581108,0.803523,1.402455
11292700,0.432015,2.096655,0.563914,2.101217
01672500,0.670006,1.603254,0.799008,1.431585
01573825,0.651766,1.633865,0.755812,1.531681
06306250,0.597998,1.708399,0.810464,1.441556
03098600,0.677991,1.618257,0.761538,1.522434
02203000,0.682501,1.582583,0.822493,1.395815
02105769,0.694732,1.572698,0.821012,1.408094
09413700,0.566489,1.734768,0.770880,1.481123
02177000,0.678406,1.582854,0.794627,1.414532
07FB003,0.598313,1.782102,0.510481,2.075432
01481000,0.656732,1.625374,0.757617,1.515536
06412500,0.611324,1.705900,0.768560,1.513394
09085000,0.518712,1.805825,0.530816,2.064096
06803500,0.617044,1.660915,0.817973,1.425834
05CK007,0.564422,1.775448,0.781585,1.503602
02476600,0.668109,1.590972,0.818341,1.394098
01321000,0.607130,1.710198,0.591749,1.893208
06799500,0.612463,1.680308,0.799583,1.453428
13285500,0.548111,1.816887,0.510164,2.058178
07346070,0.637161,1.619823,0.815157,1.395777
09448500,0.596102,1.701804,0.810607,1.434221
05451500,0.622752,1.661060,0.784781,1.489864
06917380,0.632425,1.626938,0.812194,1.397897
07061500,0.660218,1.605612,0.802501,1.420247
01576500,0.665134,1.629241,0.742598,1.554916
02316000,0.670881,1.589564,0.819014,1.395086
03265000,0.659756,1.624588,0.793142,1.462211
02338000,0.695550,1.570471,0.813945,1.412180
02329600,0.660242,1.593994,0.814716,1.383905
09135950,0.556897,1.785016,0.510782,2.053053
011230695,0.637905,1.676714,0.702262,1.646599
04269000,0.638551,1.678057,0.611499,1.842881
04136900,0.633271,1.680432,0.654833,1.742787
06751490,0.613632,1.727030,0.694073,1.665208
06228000,0.542993,1.820541,0.558747,2.008144
08MA002,0.525165,1.837401,0.485876,2.113965
01170000,0.611131,1.713992,0.595989,1.875716
10183500,0.542931,1.837981,0.546495,2.002051
01351500,0.632462,1.707776,0.656250,1.752657
08130700,0.571948,1.728923,0.842201,1.395647
01092000,0.626883,1.702479,0.600114,1.885662
07328100,0.614483,1.657291,0.829843,1.396461
02361000,0.664469,1.592907,0.814696,1.389845
09518000,0.607235,1.695023,0.838934,1.400592
07047950,0.663586,1.597623,0.807014,1.408879
03050500,0.674824,1.610637,0.751543,1.551160
02310947,0.675597,1.583531,0.831931,1.376177
07146830,0.610786,1.648341,0.815886,1.392994
14328000,0.508388,2.033808,0.562429,2.139999
05355200,0.619322,1.668826,0.758514,1.516072
02061500,0.665347,1.603953,0.799476,1.427130
02042500,0.666356,1.598982,0.813167,1.411548
03209500,0.692159,1.575554,0.801770,1.445852
12448500,0.454810,1.860591,0.539338,1.997411
05489500,0.644550,1.643526,0.783215,1.498300
08171000,0.593858,1.667364,0.811126,1.376468
04KA001,0.599202,1.709617,0.588989,1.878776
07019000,0.677576,1.589691,0.803060,1.423819
05078230,0.588280,1.712657,0.778065,1.480681
02029000,0.680472,1.599596,0.775086,1.484676
09403600,0.539211,1.804933,0.646060,1.751459
05378500,0.636977,1.657646,0.733062,1.586004
03329000,0.673975,1.613154,0.790432,1.465238
06449100,0.609480,1.683489,0.819879,1.427367
06902000,0.655852,1.620104,0.801443,1.445596
08276300,0.581519,1.779727,0.572394,1.918121
023177483,0.666302,1.593777,0.817573,1.385559
03410500,0.691399,1.576991,0.795559,1.435807
05082500,0.608222,1.688079,0.746361,1.531373
05TF002,0.547601,1.769588,0.573232,1.881200
07039500,0.672120,1.594616,0.796208,1.429139
01539000,0.643728,1.670897,0.698420,1.656543
05558300,0.673880,1.616619,0.767062,1.515846
07151000,0.618924,1.650733,0.818884,1.401714
13041010,0.480141,1.854354,0.535263,2.028394
02PA007,0.609987,1.684964,0.579364,1.912379
14137002,0.562024,1.879087,0.640831,1.902261
07076620,0.664321,1.600113,0.804906,1.417834
12395500,0.557690,1.785027,0.517551,2.088871
10350340,0.479261,1.931181,0.584940,1.947903
08173900,0.624723,1.642304,0.814901,1.380635
01505000,0.648555,1.677787,0.643395,1.792431
03328500,0.665921,1.621732,0.786458,1.478409
12415140,0.543816,1.809256,0.543784,2.103618
06810000,0.635108,1.642881,0.797308,1.455255
06450500,0.618368,1.675562,0.820828,1.425308
08175000,0.601532,1.659950,0.818825,1.378307
03436100,0.676764,1.591133,0.811061,1.417004
06800500,0.626691,1.667594,0.805428,1.450757
09260000,0.563996,1.774714,0.571133,1.885565
02315550,0.677083,1.578907,0.828831,1.381983
03461500,0.690241,1.574564,0.779339,1.460547
02ZH001,0.607979,1.747293,0.574047,1.991076
09085100,0.522984,1.800752,0.509178,2.086986
03029500,0.642209,1.680507,0.662373,1.745625
10CC002,0.561614,1.761409,0.591087,1.827948
09279150,0.496544,1.844821,0.518075,2.077080
06120500,0.603708,1.731073,0.697115,1.646327
01403060,0.652048,1.638810,0.761811,1.512024
06892350,0.663077,1.622590,0.830178,1.436122
05430500,0.632427,1.667931,0.737585,1.576057
06109500,0.628496,1.712967,0.593040,1.838583
02301719,0.667461,1.591920,0.833402,1.373126
14120000,0.537823,1.890225,0.619530,1.960051
09147025,0.534911,1.817482,0.507372,2.099571
07331000,0.632728,1.635416,0.830802,1.398770
06220800,0.512072,1.848210,0.508950,2.081858
01014000,0.598757,1.701632,0.572047,1.898296
08NJ013,0.533433,1.797349,0.510039,2.101510
04085427,0.627847,1.679379,0.722315,1.604696
02475500,0.665295,1.595106,0.816195,1.393633
02192500,0.665304,1.600678,0.816453,1.384100
06797500,0.614972,1.670141,0.811704,1.436679
09237500,0.506140,1.827118,0.515168,2.079534
03253500,0.698958,1.580504,0.799374,1.447213
08104700,0.600993,1.659463,0.818344,1.380981
03498850,0.695295,1.567406,0.811205,1.419980
02110500,0.677366,1.584085,0.818834,1.378382
13127000,0.478174,1.853445,0.530606,2.031267
08249000,0.518612,1.841133,0.502545,2.103871
06934000,0.670194,1.598191,0.807908,1.421178
07247015,0.650303,1.602859,0.803976,1.402203
11335000,0.487034,1.719036,0.771991,1.423754
05501000,0.642650,1.630101,0.809535,1.427968
02YJ001,0.600346,1.740656,0.560460,2.001869
03117000,0.672291,1.610790,0.797613,1.461494
02442500,0.665707,1.595349,0.814868,1.405138
03434500,0.676960,1.589477,0.809013,1.404093
03212980,0.684275,1.584148,0.793784,1.464027
05382000,0.630522,1.672742,0.733466,1.566387
01627500,0.653861,1.619893,0.771315,1.480734
06438500,0.642160,1.652225,0.819740,1.437085
06865500,0.629712,1.663796,0.821217,1.448120
02327500,0.669082,1.587100,0.814058,1.386555
03AB002,0.600901,1.691259,0.575786,1.917375
02423500,0.672657,1.586283,0.812984,1.394093
14190500,0.596358,1.635045,0.766011,1.436445
05488110,0.640003,1.648018,0.781788,1.500730
01618000,0.676641,1.609117,0.738118,1.567623
02374250,0.687103,1.570497,0.810395,1.385333
09114500,0.493340,1.808022,0.506236,2.032308
03234500,0.691293,1.590304,0.790091,1.469621
08028500,0.692197,1.575182,0.818921,1.403436
03OC003,0.565391,1.724531,0.535910,1.972690
02455900,0.680148,1.584613,0.814635,1.403653
11177000,0.471316,1.755909,0.801821,1.409815
10239000,0.554598,1.817384,0.563869,1.950329
02424000,0.685861,1.579605,0.816068,1.401386
13250000,0.491093,1.865479,0.516398,2.117074
07JF002,0.560196,1.774941,0.620733,1.769195
03BF001,0.596531,1.688433,0.532028,1.937276
09302000,0.536840,1.801227,0.532771,1.978423
06888000,0.611827,1.656731,0.824008,1.406690
07346045,0.638176,1.616220,0.813723,1.394308
10351700,0.489766,1.898483,0.592601,1.898730
04186500,0.665038,1.621087,0.787184,1.464897
01545000,0.636455,1.690954,0.654613,1.743534
08043950,0.590791,1.668018,0.824901,1.395274
02387500,0.691826,1.574533,0.811663,1.414111
05QA002,0.600597,1.699273,0.624903,1.774469
04218000,0.664397,1.655323,0.695885,1.676196
04CA002,0.586874,1.722944,0.609155,1.843930
07380120,0.680940,1.571760,0.812981,1.388439
08NN002,0.554261,1.786307,0.495298,2.110949
02GD004,0.640652,1.674729,0.662159,1.761181
01388500,0.638082,1.665616,0.722011,1.594184
12351200,0.540567,1.809892,0.523204,2.081789
04265432,0.642864,1.686003,0.628690,1.826549
02428400,0.711204,1.557804,0.819127,1.407492
09442000,0.582759,1.719602,0.817041,1.426967
11046000,0.448201,1.807495,0.786874,1.394540
04117500,0.650773,1.656382,0.746852,1.565600
07FB008,0.603523,1.768664,0.547412,1.992645
01518000,0.633630,1.692209,0.673242,1.712381
03202400,0.683418,1.588603,0.785798,1.475301
03357500,0.660690,1.608457,0.801107,1.438836
11051499,0.431084,1.903649,0.722805,1.578377
07383500,0.651867,1.600352,0.811734,1.376214
07216500,0.576173,1.811301,0.618137,1.816602
01563500,0.658007,1.642470,0.724588,1.607526
11289650,0.478520,1.926528,0.650260,1.798019
07172000,0.610052,1.646069,0.814976,1.395235
05RC001,0.589038,1.717105,0.623736,1.797144
04146063,0.637000,1.673487,0.744769,1.577225
05311000,0.609326,1.689063,0.753177,1.525655
02313230,0.682464,1.579395,0.831528,1.376135
03540500,0.690600,1.574092,0.801633,1.424916
03070500,0.682657,1.607431,0.718460,1.603158
02376033,0.691911,1.565958,0.811282,1.385264
02363000,0.662829,1.596221,0.814347,1.391258
10BE004,0.568156,1.722717,0.527706,2.001190
12210700,0.558545,1.944099,0.623547,2.004519
06922450,0.668077,1.598702,0.817237,1.408711
09152500,0.554033,1.779158,0.503125,2.059752
01446500,0.646294,1.682452,0.651850,1.755314
02160390,0.661050,1.605095,0.816598,1.397413
05MF008,0.559603,1.754208,0.632404,1.738349
02232000,0.684507,1.571752,0.829819,1.366599
04155500,0.628893,1.687403,0.721748,1.617313
