basin_id,sum(msi_paras),sum(msti_paras),sum(wsi_paras),sum(wsti_paras)
06BA002,0.477410,1.415669,0.526158,1.283573
09285900,0.423129,1.507663,0.409378,1.674606
02232500,0.552517,1.217814,0.642224,0.999549
07JF002,0.451690,1.448700,0.480888,1.342432
06054500,0.472371,1.431579,0.424481,1.628434
06606600,0.492363,1.322700,0.604699,1.096480
05453100,0.509442,1.290167,0.613589,1.114687
02232000,0.548806,1.220870,0.642952,0.999993
06922450,0.530730,1.222334,0.633669,1.026634
07149000,0.473307,1.313777,0.641126,1.027766
06108800,0.482322,1.324319,0.634353,1.087453
05419000,0.499719,1.296499,0.587416,1.133238
06701900,0.458527,1.459790,0.484084,1.480545
04176000,0.523196,1.259278,0.604002,1.134259
05316500,0.485104,1.346015,0.595087,1.108278
08NH007,0.431470,1.504297,0.437420,1.752909
14163900,0.456554,1.579928,0.578664,1.707591
06751150,0.489735,1.388751,0.516176,1.393777
14020850,0.455378,1.351917,0.561435,1.291854
10321000,0.429061,1.478319,0.425251,1.630050
09498400,0.391658,1.430593,0.630646,1.004375
07325000,0.468224,1.322005,0.639843,1.015122
06436000,0.503755,1.319573,0.635523,1.107987
02322800,0.538460,1.216763,0.638022,1.002423
02344500,0.533608,1.195010,0.632857,1.005278
07142620,0.469434,1.330878,0.644530,1.032613
11234760,0.387195,1.705267,0.475487,1.843689
03604000,0.540588,1.184978,0.611221,1.010707
07AE001,0.489628,1.413254,0.410845,1.596698
08172000,0.483074,1.278435,0.620559,0.984917
05593945,0.514780,1.227630,0.625268,1.036137
13049500,0.420751,1.501330,0.441765,1.710763
06918740,0.513313,1.223498,0.621716,1.019933
01465500,0.521495,1.240993,0.592521,1.126399
05555300,0.523124,1.250353,0.606311,1.115540
05055300,0.471098,1.417493,0.603102,1.133321
14320700,0.469812,1.275756,0.614508,1.054599
08020900,0.520495,1.218974,0.629467,1.004787
05KG002,0.464847,1.427588,0.495167,1.329382
07151000,0.491209,1.284676,0.635061,1.022789
03250500,0.551432,1.195183,0.622131,1.059606
14154500,0.463457,1.358023,0.605190,1.291540
12340500,0.462753,1.456119,0.418785,1.648738
04262000,0.496868,1.306067,0.477139,1.410868
02061500,0.527133,1.220006,0.623791,1.044496
06926500,0.535795,1.215949,0.633866,1.028180
03024000,0.524961,1.259406,0.548941,1.248156
07031650,0.530442,1.193466,0.621858,1.003387
12413000,0.459172,1.469199,0.460268,1.789534
14113000,0.422138,1.564770,0.475291,1.763847
07EE007,0.491546,1.418449,0.404303,1.688528
03404500,0.540881,1.186793,0.617691,1.053531
01427510,0.502735,1.295181,0.508374,1.361003
01619500,0.526148,1.232403,0.603205,1.113600
05437050,0.507979,1.294138,0.570094,1.179230
03475000,0.537528,1.207335,0.621229,1.075525
08173900,0.494924,1.272835,0.623833,0.992193
06884025,0.495029,1.300282,0.641498,1.054663
11136800,0.328644,1.499617,0.582491,0.970156
08068000,0.506687,1.231002,0.617630,0.981487
02421000,0.529165,1.197268,0.624985,0.992924
02116500,0.544930,1.197752,0.627853,1.040890
11246700,0.391344,1.714948,0.506279,1.784387
07341200,0.501396,1.213046,0.618965,0.996902
06438500,0.513607,1.293943,0.656377,1.082868
10311700,0.394475,1.518555,0.517791,1.427346
06888000,0.486813,1.280633,0.638429,1.023917
06101500,0.494229,1.329731,0.595321,1.155891
11475800,0.390566,1.337217,0.604004,0.998599
03266000,0.523682,1.227075,0.618337,1.067327
08EB004,0.480695,1.443030,0.423268,1.790719
03333050,0.527979,1.240066,0.611068,1.099072
04164500,0.523797,1.264853,0.609391,1.151131
04DC001,0.469325,1.415638,0.461008,1.418541
07338500,0.514864,1.201313,0.617804,0.996305
05435500,0.507336,1.292108,0.570536,1.171898
07077380,0.530275,1.205532,0.620221,1.020708
02167450,0.521545,1.213786,0.631716,1.020887
03AC004,0.493945,1.348818,0.443369,1.463409
04268000,0.502176,1.301403,0.465856,1.466812
12194000,0.434870,1.761493,0.534220,1.838807
07143672,0.481570,1.296289,0.632340,1.026411
04189000,0.526966,1.229412,0.624060,1.060944
13169500,0.413480,1.500389,0.432863,1.605527
14306500,0.476270,1.244854,0.619018,1.084335
12372000,0.439326,1.474920,0.441026,1.737575
03040000,0.524626,1.253559,0.543437,1.264325
06447000,0.500493,1.299559,0.658411,1.060033
05KG007,0.464480,1.427784,0.492173,1.335641
07190500,0.532771,1.221331,0.638824,1.032320
01021000,0.480378,1.334561,0.472788,1.498039
06024450,0.419496,1.511517,0.424502,1.700975
04249000,0.530798,1.258803,0.551089,1.258049
01168500,0.484531,1.337896,0.472912,1.491915
02102500,0.544703,1.199281,0.632710,1.020920
10028500,0.432160,1.486926,0.436598,1.570300
13313000,0.368772,1.631229,0.464488,1.733358
11292700,0.362927,1.757554,0.492280,1.805701
03283500,0.537663,1.194707,0.618972,1.051655
06916600,0.505693,1.246951,0.630426,1.016073
07363000,0.523624,1.196336,0.616159,1.005317
10321940,0.420859,1.464936,0.480030,1.489616
02336000,0.539094,1.181543,0.618273,1.006092
13246000,0.406061,1.536623,0.451716,1.780195
10174500,0.428427,1.521265,0.417497,1.683363
09106150,0.448600,1.466551,0.419355,1.697458
01108000,0.512731,1.243977,0.581267,1.142115
07037500,0.524532,1.204946,0.608787,1.030129
03221000,0.534877,1.223156,0.625222,1.079217
06450500,0.494308,1.312370,0.650638,1.061797
05082625,0.458865,1.420829,0.604680,1.119257
04084445,0.514364,1.306608,0.559386,1.231013
09444500,0.463878,1.378602,0.631401,1.121003
03329000,0.534700,1.229686,0.620235,1.081787
06888350,0.524093,1.275655,0.660621,1.087405
08148500,0.447620,1.354178,0.647795,1.008653
02380500,0.526169,1.181676,0.618331,1.019151
01BD002,0.477446,1.368163,0.448564,1.555722
01463500,0.517442,1.274353,0.524448,1.305692
02YR003,0.491522,1.365291,0.464043,1.585268
02193500,0.517792,1.215110,0.629964,1.011240
07GE001,0.489230,1.392309,0.448481,1.508627
02301500,0.531183,1.240363,0.644453,1.003004
10118000,0.441917,1.458730,0.424032,1.580762
02338000,0.549532,1.181097,0.625274,1.011056
05092000,0.492703,1.364297,0.590024,1.155454
02234000,0.559226,1.212140,0.644121,1.004965
03251200,0.537187,1.205927,0.614808,1.074738
01539000,0.508620,1.274456,0.544658,1.250142
13038500,0.410589,1.524435,0.432790,1.703596
04062000,0.498280,1.344232,0.511447,1.298369
05SA002,0.477579,1.374323,0.541384,1.256760
07057370,0.531814,1.205776,0.619839,1.016517
02475000,0.541550,1.187256,0.625369,0.996281
07105530,0.488603,1.361477,0.616795,1.171615
02349605,0.546704,1.192141,0.627990,1.004119
09489000,0.441394,1.425977,0.682198,1.034287
11477000,0.399284,1.358385,0.616388,1.065565
13210050,0.400136,1.530506,0.417147,1.716496
09413700,0.453685,1.375395,0.624775,1.127717
01081500,0.493549,1.321794,0.476386,1.486415
04247000,0.516956,1.282334,0.504335,1.371012
06337000,0.505014,1.327027,0.647777,1.096732
12451000,0.390856,1.641540,0.515799,1.738029
03363900,0.526679,1.219984,0.618135,1.062533
03277500,0.538188,1.185848,0.633655,1.039029
06340000,0.471829,1.379674,0.625426,1.119240
06FA001,0.433062,1.479904,0.435036,1.448644
05082500,0.492780,1.361907,0.588436,1.155181
05455100,0.502418,1.276505,0.608289,1.105918
02202600,0.525813,1.217804,0.628407,0.999141
06BB005,0.474278,1.415356,0.516429,1.297685
04077400,0.500033,1.325688,0.537742,1.237104
02341800,0.532417,1.201227,0.626579,0.998126
01505000,0.513924,1.285400,0.501610,1.372963
05078000,0.480760,1.369258,0.600795,1.110313
02YJ001,0.483939,1.370042,0.448567,1.613950
06478513,0.502943,1.347775,0.617207,1.129136
11470500,0.382525,1.466736,0.610968,1.248826
03571000,0.537697,1.175385,0.610391,1.002647
06930060,0.518534,1.215344,0.617457,1.023876
02414500,0.547700,1.182585,0.626382,1.012291
03588500,0.533135,1.187803,0.608337,1.003830
02326000,0.528221,1.216020,0.626441,0.991570
07359002,0.520482,1.191904,0.615697,1.001802
09306290,0.459576,1.428755,0.429341,1.616192
03198000,0.552445,1.198859,0.609150,1.122917
06AF005,0.471933,1.424881,0.525540,1.285988
07140000,0.529153,1.280663,0.656896,1.112370
07EA004,0.467459,1.427577,0.407416,1.659559
08130700,0.453587,1.363490,0.655838,1.019650
05489000,0.508337,1.260794,0.622650,1.067665
07178000,0.498045,1.250721,0.633149,1.017154
01205500,0.509303,1.283043,0.526717,1.318514
02364500,0.529785,1.195093,0.619463,0.985712
14178000,0.437849,1.671970,0.543592,1.804295
11433300,0.394959,1.565753,0.598866,1.419627
06876700,0.475372,1.319953,0.643955,1.041714
01166500,0.489235,1.326147,0.495888,1.435455
07335000,0.494848,1.244325,0.631174,1.005313
07052500,0.515188,1.219695,0.617410,1.016689
08026000,0.543685,1.197519,0.629760,1.008337
02256500,0.526401,1.250269,0.650837,1.008218
05356500,0.504175,1.324284,0.529545,1.233498
08GD004,0.437173,1.502416,0.399658,1.773579
07AF015,0.491824,1.411329,0.477188,1.508425
06754000,0.509575,1.344148,0.580880,1.289024
12099200,0.466208,1.682940,0.550210,1.770451
11421000,0.394626,1.425897,0.626982,1.197005
07312200,0.451919,1.329572,0.633153,0.999614
14209500,0.457371,1.626045,0.555233,1.758340
06349000,0.476616,1.373005,0.626514,1.099153
02358754,0.567777,1.177054,0.631822,1.008771
06797500,0.492113,1.308529,0.637298,1.062869
02087183,0.533660,1.205146,0.625958,1.013059
02422500,0.525403,1.192115,0.623679,0.995265
05532500,0.516528,1.266973,0.594332,1.131320
08219500,0.417366,1.511291,0.430649,1.726427
02357000,0.524451,1.205182,0.614998,0.982799
07375500,0.532659,1.187699,0.619940,0.987448
10350000,0.384329,1.627358,0.497979,1.669868
06109500,0.509238,1.353977,0.473513,1.427854
05LH005,0.475394,1.414472,0.508702,1.305601
01532000,0.500360,1.289071,0.542471,1.272418
11192500,0.368211,1.592762,0.529120,1.554822
03351000,0.529788,1.223826,0.615070,1.070868
02370000,0.530696,1.184421,0.623962,0.972152
04235440,0.520074,1.259113,0.565547,1.201416
07182510,0.494585,1.268376,0.633220,1.021087
01598500,0.517017,1.266970,0.542157,1.271097
02226100,0.515445,1.222824,0.620887,0.986584
14400000,0.449636,1.246836,0.636150,1.029287
02474500,0.530799,1.194260,0.624914,0.994698
07EA002,0.472270,1.418969,0.435822,1.587411
02315500,0.536952,1.211708,0.637759,1.000455
12413860,0.464977,1.467858,0.461586,1.798288
01BJ007,0.481999,1.353087,0.441786,1.543405
12035002,0.512812,1.209162,0.601357,1.019401
02041650,0.529559,1.214087,0.631101,1.031635
02052000,0.539300,1.208809,0.630302,1.032957
03360500,0.535375,1.207817,0.619888,1.056790
03282120,0.548229,1.181055,0.626602,1.051682
03271601,0.533333,1.221264,0.619431,1.075689
12323600,0.478015,1.409874,0.532744,1.375721
07027720,0.522701,1.198404,0.621558,1.000404
08061750,0.497620,1.245016,0.623484,0.999305
06441500,0.482695,1.335979,0.651444,1.070808
01200000,0.507615,1.274807,0.549559,1.253964
03308500,0.547299,1.191240,0.622757,1.032275
03267900,0.526184,1.229234,0.617643,1.081578
10109001,0.399264,1.538955,0.465718,1.710483
07036100,0.521458,1.209451,0.608361,1.032768
10321590,0.419751,1.478787,0.484407,1.503864
11302000,0.386092,1.547078,0.592874,1.414878
13273000,0.441282,1.472028,0.407188,1.694123
06449100,0.487070,1.319275,0.648569,1.060433
08028000,0.514756,1.198564,0.613511,0.976662
06483500,0.486990,1.338265,0.602773,1.105214
06653300,0.475036,1.383014,0.564910,1.244449
02455000,0.530767,1.193656,0.622300,1.002341
05056000,0.475909,1.411762,0.597458,1.147607
01049205,0.490814,1.332768,0.453648,1.484081
11109375,0.342246,1.541693,0.622670,1.167519
02352500,0.551224,1.189312,0.626271,1.000972
06478600,0.485387,1.352554,0.606965,1.122409
01049000,0.484562,1.329951,0.473998,1.479949
02408540,0.535054,1.187232,0.624403,1.005763
08164450,0.504506,1.243560,0.616769,0.980744
05UG001,0.431548,1.476751,0.432415,1.403591
13251000,0.413767,1.519907,0.432319,1.757541
13147900,0.396205,1.542529,0.417806,1.639457
04062011,0.498713,1.341720,0.515659,1.291123
06259000,0.467690,1.427917,0.530465,1.313548
02161000,0.546980,1.196270,0.629629,1.018593
06928000,0.520022,1.214395,0.618655,1.022919
03057000,0.539073,1.210073,0.595136,1.150539
07311700,0.445082,1.352235,0.632010,0.998515
05051522,0.490247,1.353025,0.579829,1.154720
05294000,0.487368,1.356327,0.584009,1.146886
06345780,0.474200,1.372823,0.639212,1.079380
11527000,0.407985,1.524437,0.588562,1.462808
11522500,0.414561,1.548311,0.538228,1.596680
11151300,0.338413,1.476854,0.596261,0.984923
05MC001,0.453733,1.432795,0.516440,1.275712
11216200,0.369110,1.738024,0.473283,1.820264
03339500,0.528520,1.220643,0.611637,1.069921
06714215,0.490261,1.392242,0.531924,1.361751
09363500,0.425327,1.484628,0.433977,1.685127
02GC010,0.514243,1.272724,0.538850,1.276048
05NE003,0.461931,1.415930,0.536946,1.243933
08FF001,0.492598,1.504418,0.489387,1.872091
13309220,0.395074,1.538981,0.430793,1.708001
03041500,0.528120,1.255799,0.540413,1.263109
08NL050,0.450896,1.473266,0.393326,1.699486
08164390,0.496898,1.253846,0.616963,0.982846
03PB002,0.457621,1.431836,0.419502,1.611487
14046000,0.451757,1.477010,0.447527,1.683516
08KD006,0.490392,1.418785,0.398556,1.711382
02051500,0.536564,1.210889,0.628561,1.033174
02328522,0.531375,1.208132,0.622146,0.992234
06899500,0.515354,1.254521,0.623289,1.069554
03271800,0.518868,1.229612,0.617909,1.068686
05078230,0.475500,1.372932,0.604889,1.091921
02RC011,0.493246,1.354347,0.453021,1.515267
02058400,0.527500,1.217255,0.621651,1.044438
06892000,0.506091,1.249798,0.636628,1.022063
08051500,0.472830,1.275705,0.631894,1.002300
13018750,0.395271,1.565961,0.449010,1.719926
07346050,0.495461,1.229874,0.620756,0.992049
13139500,0.365861,1.596498,0.428411,1.681623
03432400,0.531488,1.188325,0.620645,1.001144
09114500,0.405810,1.508703,0.414805,1.668491
03085000,0.546983,1.211348,0.581087,1.186041
06815000,0.500283,1.272518,0.640230,1.056316
09239500,0.419035,1.494805,0.413635,1.689504
05319500,0.491406,1.328644,0.593057,1.095267
01670400,0.524990,1.227364,0.618772,1.052698
05286000,0.494177,1.347821,0.573554,1.190398
06085800,0.453789,1.429103,0.433997,1.577745
05JM010,0.464284,1.413700,0.543079,1.226922
01526500,0.517050,1.279099,0.540365,1.264701
07047942,0.518577,1.213547,0.619935,1.010764
02427250,0.521185,1.196179,0.616547,0.980244
02ZH001,0.488431,1.365202,0.461545,1.602675
02197500,0.553089,1.187014,0.633545,1.018832
02LG005,0.493319,1.346027,0.456371,1.489184
09211200,0.420324,1.529200,0.401288,1.633524
03061000,0.539080,1.207233,0.607997,1.138508
02341505,0.559223,1.178669,0.630502,1.014342
02479000,0.546110,1.184397,0.627096,0.999219
05017500,0.433515,1.553484,0.485705,1.768847
01381900,0.511801,1.254974,0.578135,1.149446
08065000,0.518395,1.235643,0.633727,1.010523
11051499,0.352282,1.589220,0.644865,1.333316
03438000,0.523096,1.202808,0.618665,1.004429
04CA002,0.477393,1.405736,0.473574,1.411673
07166500,0.494147,1.255883,0.624503,1.004259
04125550,0.511295,1.303722,0.510933,1.337549
06881000,0.497007,1.299579,0.641391,1.051036
04286000,0.499509,1.313785,0.471077,1.457083
08KB003,0.486974,1.423938,0.397632,1.687232
06043500,0.428244,1.499459,0.434716,1.722275
07174400,0.490654,1.257167,0.628745,1.009327
01574000,0.523280,1.240045,0.596738,1.141699
09442000,0.463771,1.373356,0.647896,1.066222
02140991,0.538154,1.187413,0.619772,1.011327
04106000,0.525485,1.259240,0.594316,1.134386
08062500,0.504548,1.249035,0.631142,1.006001
05292704,0.477168,1.353734,0.606462,1.107456
11133000,0.315896,1.481364,0.578023,0.945048
02018000,0.534497,1.222078,0.612373,1.108596
01403060,0.515490,1.243508,0.593523,1.118364
08086050,0.454725,1.328286,0.629407,0.998057
09109000,0.390709,1.537349,0.424382,1.676306
02135200,0.564618,1.184035,0.643993,1.030081
08019000,0.501138,1.232061,0.626004,0.995619
06287000,0.488859,1.392401,0.527379,1.319490
11467000,0.369772,1.379854,0.583307,0.972079
10348000,0.377408,1.680372,0.497762,1.751104
06099000,0.487531,1.336107,0.579356,1.164176
01092000,0.500271,1.317998,0.478677,1.489419
08LF051,0.478702,1.437003,0.387359,1.740274
08KD007,0.486842,1.426875,0.396963,1.726667
09512406,0.465054,1.346115,0.635027,1.038079
05330920,0.506962,1.326450,0.599759,1.148373
07144200,0.484654,1.287789,0.632398,1.022875
11390500,0.429391,1.372440,0.594970,1.199473
06274300,0.479965,1.398038,0.557228,1.263477
02294650,0.529619,1.239419,0.643610,1.002651
02372250,0.525318,1.197477,0.618744,0.989023
02040000,0.527891,1.215801,0.629876,1.030890
02034000,0.521319,1.220738,0.615855,1.043063
11502500,0.440448,1.535962,0.449972,1.767474
14362000,0.415345,1.557874,0.559150,1.559336
11218400,0.369228,1.729338,0.470761,1.849571
12097850,0.465987,1.682111,0.550191,1.770533
01321000,0.484285,1.331282,0.466127,1.492820
13112000,0.443033,1.450510,0.434170,1.532929
06313500,0.473393,1.363821,0.624647,1.129743
02KF016,0.500889,1.312041,0.448016,1.464643
04122200,0.509859,1.296425,0.549966,1.254605
01576000,0.531622,1.260699,0.538484,1.288778
08040600,0.532024,1.204880,0.621538,0.997792
06442900,0.476580,1.362939,0.611042,1.111697
06317000,0.493485,1.329176,0.635760,1.109902
10155300,0.415236,1.505597,0.421740,1.698110
02338500,0.551494,1.180953,0.626504,1.012430
01127000,0.508562,1.267565,0.545525,1.242509
01FB001,0.485110,1.368943,0.443208,1.634427
04164000,0.520459,1.266332,0.597345,1.161403
09251100,0.449144,1.444398,0.405692,1.620863
07175500,0.497126,1.250827,0.631561,1.014629
03342000,0.542439,1.218217,0.624715,1.084836
02474560,0.538039,1.188598,0.623557,0.993692
13340000,0.445955,1.484233,0.455880,1.757270
05462000,0.500814,1.309226,0.602310,1.115589
09432000,0.463319,1.382878,0.636918,1.093253
03106000,0.528920,1.238493,0.597038,1.132928
06725450,0.482475,1.392893,0.519195,1.382925
05525000,0.517521,1.250243,0.609775,1.089782
02173030,0.537213,1.201365,0.638222,1.017790
06463500,0.486794,1.311671,0.647020,1.045655
11376000,0.389320,1.382844,0.601779,1.057382
06889000,0.525045,1.273630,0.660890,1.086694
14220500,0.463748,1.590391,0.601163,1.649779
05402000,0.497868,1.316751,0.586295,1.144012
03409500,0.544846,1.180293,0.617820,1.027222
05360500,0.501283,1.329250,0.528295,1.241154
05421740,0.510873,1.296551,0.586427,1.153171
09518000,0.482999,1.341930,0.664659,1.033554
05517000,0.530904,1.238675,0.606842,1.097003
02019500,0.537509,1.219901,0.605710,1.129524
12045500,0.467808,1.753147,0.581795,1.821777
02374250,0.542176,1.184438,0.618768,0.985884
05RA001,0.485622,1.381158,0.530175,1.291569
02473000,0.535328,1.189310,0.622123,0.991968
01642190,0.527231,1.229274,0.601597,1.109608
01531500,0.524358,1.271893,0.520556,1.313000
03316500,0.553550,1.183835,0.624089,1.027159
03612000,0.525172,1.204163,0.611580,1.011193
03QC001,0.454366,1.447815,0.434481,1.645310
07261500,0.510453,1.192020,0.609485,0.991871
08NN002,0.458938,1.457353,0.405482,1.734692
08329928,0.486869,1.413873,0.461205,1.516105
02318000,0.530377,1.210551,0.625350,0.993283
08LB064,0.466435,1.441160,0.413609,1.725456
02436500,0.521890,1.197734,0.613790,0.988110
03422500,0.549878,1.173500,0.616273,1.011215
03336645,0.518693,1.246535,0.611419,1.100912
06052500,0.467871,1.430699,0.416571,1.645263
08093500,0.465269,1.279849,0.617805,0.983030
02476600,0.525041,1.194017,0.623062,0.989282
07290650,0.532128,1.193740,0.614921,0.989224
07378500,0.535480,1.186095,0.618551,0.986529
12395000,0.442384,1.485526,0.457549,1.748513
034315005,0.562053,1.173967,0.624900,1.033377
02165000,0.533371,1.202921,0.628868,1.005814
07283000,0.518047,1.199250,0.614547,0.989923
05593000,0.538113,1.213006,0.626657,1.052886
06166000,0.469356,1.361122,0.662784,1.071408
04107850,0.524204,1.263098,0.583322,1.162160
13200000,0.406262,1.523330,0.433178,1.751239
11158600,0.351480,1.481908,0.606147,1.000265
02153551,0.541700,1.194674,0.625108,1.016433
01629500,0.530756,1.230938,0.607887,1.112177
01545500,0.514175,1.276016,0.525327,1.303547
02317620,0.543979,1.201204,0.630050,1.000864
13181000,0.452935,1.431614,0.454750,1.535770
03327500,0.532958,1.228564,0.621229,1.076067
08324000,0.442784,1.490855,0.458253,1.590941
12331800,0.477541,1.419963,0.448360,1.530741
01533400,0.523669,1.272072,0.523100,1.311996
02011800,0.521186,1.238702,0.582595,1.178255
04273500,0.512356,1.301906,0.474430,1.444685
08KG001,0.484088,1.429902,0.394448,1.638475
03606500,0.521753,1.200891,0.623342,1.002841
05UF004,0.436411,1.469428,0.443602,1.419887
05LE004,0.464250,1.424027,0.504556,1.301710
02GA038,0.501429,1.300685,0.474775,1.422783
02106500,0.536572,1.197990,0.625711,0.996842
08068800,0.498375,1.239015,0.617078,0.980361
08NH005,0.443395,1.469379,0.420328,1.748771
07198000,0.516940,1.208751,0.619285,1.004039
12452990,0.389984,1.586105,0.446838,1.748160
03136500,0.526334,1.243117,0.597864,1.137084
03129000,0.540711,1.222299,0.613397,1.099979
03345500,0.531848,1.215240,0.623021,1.049470
02217500,0.532763,1.197316,0.625064,1.006019
05476750,0.496935,1.324627,0.602992,1.113320
04066800,0.506221,1.331311,0.508641,1.309038
01663500,0.519895,1.220817,0.613764,1.045516
03262000,0.525790,1.232415,0.613346,1.072198
05583000,0.530200,1.232239,0.621376,1.070474
02355662,0.554150,1.187531,0.625906,1.000709
01331095,0.500602,1.311144,0.470976,1.496750
06914000,0.493669,1.253487,0.623691,1.002741
05046000,0.481648,1.359736,0.587281,1.130245
08KH006,0.481533,1.433323,0.393251,1.726330
02109500,0.537686,1.197743,0.631284,0.993031
06126050,0.496527,1.319182,0.623685,1.139843
05490500,0.522006,1.284507,0.619048,1.126215
02472850,0.517830,1.198303,0.622703,0.984612
06298000,0.419662,1.494018,0.412258,1.676446
11316670,0.372199,1.721565,0.560772,1.617544
12350250,0.442217,1.485747,0.441035,1.725335
06468170,0.472256,1.412068,0.604847,1.126131
03374000,0.542860,1.200817,0.624036,1.057134
11374000,0.404359,1.344186,0.600251,1.011884
08084800,0.440334,1.351623,0.636876,1.002866
04184500,0.504182,1.277130,0.592354,1.140429
05336700,0.493133,1.344604,0.563574,1.194831
01553500,0.516586,1.272857,0.529585,1.302450
01177000,0.498259,1.296246,0.526755,1.325880
05482500,0.495201,1.316393,0.613061,1.103454
09494000,0.452502,1.406233,0.622283,1.195062
09400350,0.486886,1.362264,0.656107,1.137495
01BC001,0.483407,1.350323,0.437988,1.543312
02439400,0.525959,1.190257,0.616203,0.993981
05123510,0.466886,1.421654,0.616333,1.139102
07165750,0.485433,1.266615,0.625306,1.006880
09444200,0.466020,1.362950,0.637983,1.103602
01541000,0.520387,1.258955,0.550752,1.226481
05465500,0.521098,1.280128,0.607780,1.148274
08LB069,0.455709,1.451925,0.418361,1.710607
06025250,0.435720,1.489720,0.432940,1.691136
07160500,0.468387,1.294740,0.633681,1.006990
02419000,0.529895,1.201138,0.625141,0.995760
03157500,0.530057,1.221501,0.614036,1.086020
03402900,0.538433,1.189439,0.611332,1.066232
09431500,0.463161,1.392712,0.630496,1.111297
03467609,0.558858,1.178752,0.631549,1.039584
07FD006,0.477239,1.391369,0.473373,1.430262
02388500,0.544326,1.180027,0.622086,1.010796
06433000,0.500493,1.319175,0.604718,1.146177
06878000,0.487036,1.290897,0.644258,1.032494
05288500,0.503017,1.338057,0.578311,1.181564
06808500,0.510026,1.282160,0.627433,1.080200
06329500,0.526522,1.325431,0.569409,1.266899
03015500,0.518385,1.268571,0.527285,1.275696
02492000,0.533611,1.187695,0.620788,0.988939
13022500,0.396595,1.558182,0.444522,1.709095
09081000,0.421319,1.497827,0.423808,1.698637
02YG001,0.473069,1.402948,0.437122,1.664416
05365500,0.507015,1.325152,0.536686,1.239991
06918460,0.506473,1.227301,0.620442,1.013968
11463000,0.373125,1.370589,0.584377,0.977702
02331600,0.532561,1.180908,0.611341,1.009232
02479560,0.537201,1.187694,0.617089,0.984927
02483000,0.525456,1.190806,0.620196,0.992784
03378000,0.525537,1.211692,0.617494,1.029681
02054510,0.522291,1.229647,0.610236,1.087210
04065106,0.502376,1.339350,0.506462,1.312197
06600500,0.488871,1.323020,0.604142,1.105735
02225500,0.541557,1.201936,0.630975,1.006931
01BD008,0.479090,1.366945,0.444201,1.550091
06752260,0.485215,1.409967,0.481249,1.508821
06410500,0.493200,1.361188,0.594747,1.189329
05KH007,0.459175,1.431980,0.530079,1.241171
01BJ003,0.479944,1.358467,0.448746,1.543355
13250000,0.405437,1.541374,0.434727,1.775325
06807410,0.503884,1.298586,0.620120,1.086796
03048500,0.534603,1.234613,0.575826,1.203826
05457700,0.497870,1.318836,0.591443,1.120515
08276300,0.473485,1.431055,0.461584,1.522938
07124200,0.491793,1.377451,0.549754,1.317310
07106500,0.491621,1.331341,0.652132,1.080232
03321060,0.529174,1.198099,0.622342,1.014013
13331500,0.421188,1.525387,0.426344,1.783918
07GD002,0.486456,1.386675,0.471430,1.453679
03443000,0.528648,1.183052,0.604059,1.038751
05558300,0.537877,1.241957,0.601131,1.128948
01449000,0.505068,1.285548,0.525690,1.292763
05EE009,0.461578,1.427576,0.570068,1.231230
07263012,0.520354,1.188912,0.610871,0.996298
02350600,0.518931,1.205016,0.620100,0.984562
03364000,0.529291,1.217142,0.618869,1.061163
11172175,0.362777,1.436468,0.604424,0.994490
01529500,0.516385,1.275900,0.546839,1.236953
08KA008,0.449469,1.463446,0.404184,1.670599
07382500,0.527682,1.193797,0.614901,0.985183
03282290,0.549881,1.180780,0.627213,1.052590
11044300,0.350568,1.491221,0.595498,0.980008
08185500,0.476601,1.290767,0.617951,0.981238
05LE006,0.460483,1.425428,0.510384,1.294130
07274000,0.520528,1.196426,0.616706,0.998056
05454500,0.514981,1.284125,0.614166,1.120806
03015000,0.520276,1.273136,0.523516,1.312533
05131500,0.497682,1.347693,0.575833,1.175738
02LB008,0.503333,1.304430,0.471804,1.452244
03050500,0.532428,1.216496,0.587075,1.152926
05476000,0.488050,1.339850,0.600695,1.107149
02479160,0.531636,1.189481,0.622404,0.984943
03200500,0.541009,1.194144,0.620686,1.089614
06809500,0.503943,1.288971,0.618437,1.070490
06026500,0.462741,1.444934,0.419688,1.620695
09418700,0.429779,1.418981,0.591044,1.240205
09469500,0.475224,1.348672,0.659278,1.044993
01334500,0.499269,1.300143,0.490688,1.440615
07FC001,0.467117,1.418958,0.462660,1.430024
12459000,0.389865,1.633452,0.476408,1.788776
06620000,0.438294,1.480336,0.416966,1.661930
03584020,0.533593,1.184386,0.611279,1.013201
04221000,0.514222,1.278377,0.533446,1.261607
13237920,0.391776,1.567990,0.449085,1.774137
05368000,0.495444,1.322566,0.570066,1.185953
07166000,0.486845,1.264691,0.624393,1.002520
06324500,0.501203,1.324825,0.632741,1.118623
03597860,0.538929,1.178656,0.614305,1.003097
12150800,0.489425,1.438776,0.577258,1.550238
02129000,0.552926,1.192947,0.636929,1.030974
05449500,0.493238,1.311379,0.602809,1.110976
14372300,0.461601,1.357401,0.601200,1.285900
02354800,0.533748,1.200946,0.620261,0.993080
02174000,0.544577,1.198514,0.639713,1.019890
12113000,0.502922,1.305434,0.579338,1.284471
05304500,0.486983,1.353821,0.599608,1.120899
06814000,0.488457,1.281160,0.635851,1.044056
08098290,0.528027,1.261048,0.662811,1.032577
